Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
,,,,,
11-05-2017,35.75071335,35.7785825,35.36986795,35.40237901,109020400
12-05-2017,36.24999237,36.32430185,35.91791182,35.92487822,130108000
15-05-2017,36.15711594,36.37772705,36.00617242,36.22910449,104038800
16-05-2017,36.10369492,36.24070558,35.92952774,36.21283996,80194000
17-05-2017,34.89149475,35.8946995,34.76609593,35.66944297,203070800
18-05-2017,35.42328262,35.60906167,35.095851,35.12836207,134272800
19-05-2017,35.54404068,35.75768535,35.44418652,35.61835372,107843200
22-05-2017,35.76000214,35.89701278,35.509201,35.76232309,91865600
23-05-2017,35.71589279,35.97133593,35.60210226,35.97133593,79675600
24-05-2017,35.60906982,35.80181532,35.45348086,35.72518131,76712000
25-05-2017,35.73213577,35.84360531,35.53706939,35.69962471,76942400
26-05-2017,35.67175674,35.81805829,35.60208917,35.76232353,87710400
30-05-2017,35.68569183,35.86217996,35.6067369,35.62763611,80507600
31-05-2017,35.47436142,35.80179649,35.38611915,35.75535263,97804800
01-06-2017,35.57189941,35.60673497,35.34896743,35.56957846,65616400
02-06-2017,36.09904861,36.09904861,35.50455857,35.66479293,111082800
05-06-2017,35.74607849,35.86683542,35.63693696,35.84129076,101326800
06-06-2017,35.86682129,36.18264453,35.71123239,35.739098,106499600
07-06-2017,36.08047104,36.22212715,35.8737928,35.99919515,84278400
08-06-2017,35.99223328,36.11995305,35.85521905,36.05260996,85003200
09-06-2017,34.59656143,36.03866698,33.90918374,36.03866698,259530800
12-06-2017,33.76984406,33.92543293,33.09407476,33.84415706,289229200
13-06-2017,34.04155731,34.24126917,33.70715574,34.17392608,136661600
14-06-2017,33.70947647,34.2528772,33.40294055,34.2528772,126124800
15-06-2017,33.50743484,33.55155776,33.02441442,33.28218193,128661600
16-06-2017,33.03835297,33.55620904,33.02209566,33.38900827,201444400
19-06-2017,33.98350143,34.07639273,33.36114571,33.36114571,130165600
20-06-2017,33.67464828,34.10658311,33.65839452,34.10658311,99600400
21-06-2017,33.8743515,33.92079891,33.58175194,33.79307562,85063200
22-06-2017,33.81863785,34.06711462,33.70020185,33.85114893,76425200
23-06-2017,33.96957397,34.17393131,33.69787354,33.70251899,141757600
26-06-2017,33.86275101,34.43401746,33.76057235,34.17624985,102769600
27-06-2017,33.37740326,33.94170686,33.35185859,33.67464835,99047600
28-06-2017,33.86506271,33.93008484,33.24502805,33.55388491,88329600
29-06-2017,33.36579514,33.70252128,33.04068439,33.60498806,125997600
30-06-2017,33.44475174,33.66304189,33.38901695,33.54460591,92096400
03-07-2017,33.32397842,33.74198026,33.2310907,33.64444709,57111200
05-07-2017,33.46099854,33.62355386,33.14285428,33.36811079,86278400
06-07-2017,33.14517975,33.32399241,33.07087025,33.21252639,96515200
07-07-2017,33.48188782,33.61425654,33.18464286,33.18464286,76806800
10-07-2017,33.68624878,33.89292699,33.29379156,33.46563776,84362400
11-07-2017,33.79539871,33.86971174,33.52834379,33.60961968,79127200
12-07-2017,33.84417343,33.94634855,33.63052875,33.87436,99538000
13-07-2017,34.31558228,34.48278306,33.77450244,33.78843525,100797600
14-07-2017,34.61050034,34.67784696,34.21340115,34.36202367,80528400
17-07-2017,34.73125839,35.04243625,34.50135998,34.5594157,95174000
18-07-2017,34.85199738,34.86360922,34.52456239,34.64764018,71475200
19-07-2017,35.07030487,35.16319262,34.82182466,34.94490251,83692000
20-07-2017,34.91238403,35.23749816,34.87755202,35.1817634,68974800
