Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
,,,,,
27-06-2024,446.8088989,450.0846167,445.7432895,446.1478236,14806300
28-06-2024,440.9875488,449.3050826,440.4547442,447.0259012,28362300
01-07-2024,450.6371155,451.2685621,439.7147849,442.6747641,17662800
02-07-2024,453.1531067,453.4589688,447.0654025,447.1542284,13979800
03-07-2024,454.6232605,454.8699255,451.7718291,452.0776913,9932800
05-07-2024,461.3226318,462.1021015,452.8472282,453.4786748,16000300
08-07-2024,460.0202332,461.4607781,458.26398,460.3260953,12962300
09-07-2024,453.409668,461.0957264,451.8902034,460.7701419,17207200
10-07-2024,460.0301208,460.237311,452.7386906,455.0672234,18196100
11-07-2024,448.6342163,458.5797337,445.5262139,456.8037581,23111200
12-07-2024,447.4995117,450.2720232,444.6382045,448.2691051,16324300
15-07-2024,447.9040527,451.160048,445.4078048,447.2528537,14429400
16-07-2024,443.5232849,448.2395174,440.7014524,448.1605978,17175700
17-07-2024,437.6033325,438.9156069,433.3212327,436.6857462,21778000
18-07-2024,434.4954224,438.7183256,428.6050615,438.4124634,20794800
19-07-2024,431.2788086,435.2550761,426.236992,427.3223237,20940400
22-07-2024,437.0310974,438.6689563,433.0548596,435.8964447,15808800
23-07-2024,438.9156494,442.4084338,437.1889946,437.9783105,13107100
24-07-2024,423.1783447,435.5905408,421.8858229,434.5742825,26805800
25-07-2024,412.8184509,424.0663665,411.9403394,423.0797067,29943800
26-07-2024,419.5967712,423.1981033,411.7034934,412.6211099,23583800
29-07-2024,421.0373535,426.3850328,419.0344353,425.8226295,15125800
30-07-2024,417.2781677,423.3263669,411.7923116,422.0141226,32687600
31-07-2024,412.769104,416.1533397,406.7109988,414.8904164,42891400
01-08-2024,411.5456848,421.7576205,407.579323,415.176616,30296400
02-08-2024,403.0406494,409.4638143,398.9460173,406.9872886,29437900
05-08-2024,389.8786316,395.6900725,380.4362897,383.978425,40709200
06-08-2024,394.2791138,400.2582999,393.1839358,394.6639255,24946500
07-08-2024,393.1148682,404.6094491,392.1676832,403.1886867,20650900
08-08-2024,397.3180542,400.445749,394.6047396,397.0713892,20203000
09-08-2024,400.6035767,402.6064947,396.8937565,398.6401334,19276700
12-08-2024,401.3831177,403.3071166,398.8473945,401.6297827,16762900
