Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
,,,,,
08-04-2021,111.6776962,112.737688,111.3094762,112.3511055,28664000
09-04-2021,112.682106,112.8458696,111.0241315,111.4300686,26146000
12-04-2021,111.3893814,111.9982757,110.5556766,111.8608179,25024000
13-04-2021,111.8761902,112.3248041,111.3114569,111.7054829,25682000
14-04-2021,111.2548904,112.5213227,110.9626042,112.5213227,21002000
15-04-2021,113.405632,113.9391073,111.7144157,112.2493751,29174000
16-04-2021,113.2815704,113.8517632,112.6945068,113.603638,26282000
19-04-2021,113.6294403,114.3405665,112.6577856,112.6577856,30290000
20-04-2021,113.0959702,114.0879713,112.0096803,114.013037,22288000
21-04-2021,113.0632324,113.1451104,111.3992986,112.7505922,23204000
22-04-2021,111.7814102,113.5857777,111.175984,112.9168285,24146000
23-04-2021,114.1341324,114.4413131,112.2146374,112.49998,29066000
26-04-2021,114.6303864,115.3549154,114.0046137,114.3619147,32038000
27-04-2021,113.6900024,115.0531996,113.4508048,115.0125067,44386000
28-04-2021,117.0674744,120.6573471,116.7786562,118.727925,81106000
29-04-2021,118.7408218,119.306547,117.802409,118.565647,41234000
30-04-2021,116.7925491,118.199415,116.4481512,117.5131027,44856000
03-05-2021,116.2754593,118.184535,115.8993036,117.3587734,28242000
04-05-2021,114.4765396,115.3777276,111.987844,114.8100185,44818000
05-05-2021,114.870575,115.8744872,114.5485074,115.5583789,26636000
06-05-2021,115.9911041,115.9911041,113.7922184,114.4517327,25190000
07-05-2021,116.7146378,117.6733971,116.4283033,117.3081605,28898000
10-05-2021,113.7282028,115.6759874,113.3704021,115.5340545,30914000
11-05-2021,112.651825,113.1589945,110.8583767,111.3124501,34186000
12-05-2021,109.1875076,111.5561162,108.8584964,110.474786,46376000
13-05-2021,110.6162109,111.1323081,109.5085751,110.4713021,33204000
14-05-2021,113.0647125,113.3793367,111.656355,112.0801548,31996000
17-05-2021,113.5877609,113.6304377,111.9297864,112.3297642,21598000
18-05-2021,112.275177,114.518731,112.261282,114.2542271,22204000
19-05-2021,112.7232895,112.8964804,110.437566,110.5859429,23684000
20-05-2021,114.4825058,114.7331071,113.3197898,113.6909857,32352000
21-05-2021,113.8463058,115.0750285,113.606616,115.0015784,40632000
24-05-2021,117.1667175,117.3905209,114.731118,114.876519,31832000
25-05-2021,117.2575378,118.3061108,116.8669874,117.7106117,22440000
26-05-2021,118.1229935,118.553737,117.4356818,117.4386576,21572000
27-05-2021,117.2481003,118.5567094,116.9295084,118.5567094,35224000
28-05-2021,116.9587936,117.9125856,116.7602965,117.8307076,21482000
01-06-2021,118.1661606,118.3909635,116.8312457,117.8316898,23354000
02-06-2021,117.6406403,118.7844939,116.7359691,118.5616749,21158000
03-06-2021,116.4987717,116.9672323,115.6025434,116.4069665,18696000
04-06-2021,118.7810211,119.0519765,117.234706,117.5751361,24458000
07-06-2021,119.2142487,119.3239241,118.1572403,118.5760728,24120000
08-06-2021,119.0226898,120.0687866,118.8410635,119.6961066,24240000
09-06-2021,119.494133,119.7392748,118.9462706,119.6673239,17942000
10-06-2021,120.8434448,120.8866214,119.2877023,119.4435226,25904000
11-06-2021,120.598793,121.17047,120.0410034,121.0851164,21958000
14-06-2021,121.5272827,121.5277749,119.9933707,120.7010214,22098000
15-06-2021,120.5089722,121.8547987,120.1481956,121.5317391,21562000
16-06-2021,119.866806,120.9719582,118.5740758,120.66031,26472000
17-06-2021,120.8305435,121.6037011,119.5963688,119.7923898,25842000
18-06-2021,119.2102814,120.6910896,119.1150006,120.4568593,46116000
21-06-2021,120.899025,121.0851189,118.9993766,119.5968672,27414000
22-06-2021,121.4131317,121.4821143,120.1561345,120.8369872,22390000
23-06-2021,121.2111511,122.1723864,120.9208489,121.1779017,19148000
